created_at,id,location_id,pot_id,pm2p5,pm10,pm1SPS,pm2p5SPS,pm4SPS,pm10SPS,millisSpentMeasuring,millisSpentConnecting,millisSpentSending,voltage,notes,created_at,updated_at,humidity,temperature,firmware_version,rssi_dbm,consecutive_successful_measures,consecutive_failed_measures,temperature_sht,humidity_sht,semver,firmware_version_id,seconds_until_next_measure,anomaly,is_healthy
2020-11-01 00:59:34,1236475,479,1157,12,12.94,10.2,12,12.76,12.94,11322,2947,,4.14,,2020-11-01 00:59:34,2020-11-01 00:59:34,0,0,,-53,8,0,-12.76,29.55,0.3.43,372,3600,0,0
2020-11-01 01:59:34,1236746,479,1157,6,6.55,6.2,6,6.55,6.55,11321,3227,,4.14,,2020-11-01 01:59:34,2020-11-01 01:59:34,0,0,,-53,9,0,-12.76,29.75,0.3.43,372,3600,0,0
2020-11-01 02:59:33,1237168,479,1157,11,12.25,9.7,11,12.08,12.25,11321,3042,,4.14,,2020-11-01 02:59:33,2020-11-01 02:59:33,0,0,,-53,10,0,-12.76,29.95,0.3.43,372,3600,0,0
2020-11-01 03:59:31,1237581,479,1157,6,7.31,4.63,6,7.11,7.31,11321,2999,,4.13,,2020-11-01 03:59:31,2020-11-01 03:59:31,0,0,,-53,11,0,-12.76,30.11,0.3.43,372,3600,0,0
2020-11-01 04:59:31,1237904,479,1157,6,6.18,5.47,6,6.15,6.18,11321,3204,,4.13,,2020-11-01 04:59:31,2020-11-01 04:59:31,0,0,,-53,12,0,-12.76,30.37,0.3.43,372,3600,0,0
2020-11-01 05:59:30,1238284,479,1157,7,8.71,5.03,7,8.43,8.71,11321,3004,,4.13,,2020-11-01 05:59:30,2020-11-01 05:59:30,0,0,,-53,13,0,-12.86,30.41,0.3.43,372,3600,0,0
2020-11-01 06:59:29,1238721,479,1157,6,6.13,5.8,6,6.13,6.13,11321,2981,,4.12,,2020-11-01 06:59:29,2020-11-01 06:59:29,0,0,,-53,14,0,-12.76,30.65,0.3.43,372,3600,0,0
2020-11-01 07:59:29,1239108,479,1157,10,10.26,9.7,10,10.26,10.26,11321,3080,,4.12,,2020-11-01 07:59:29,2020-11-01 07:59:29,0,0,,-53,15,0,-12.9,30.75,0.3.43,372,3600,0,0
2020-11-01 08:59:30,1239470,479,1157,7,7.43,7.03,7,7.43,7.43,11321,3184,,4.12,,2020-11-01 08:59:30,2020-11-01 08:59:30,0,0,,-53,16,0,-12.76,30.84,0.3.43,372,3600,0,0
2020-11-01 09:59:32,1239824,479,1157,6,6.46,6.11,6,6.46,6.46,11321,4234,,4.13,,2020-11-01 09:59:32,2020-11-01 09:59:32,0,0,,-53,17,0,-12.76,30.71,0.3.43,372,3600,0,0
2020-11-01 10:59:41,1240193,479,1157,7,7.41,6.54,7,7.37,7.41,11321,3058,,4.14,,2020-11-01 10:59:41,2020-11-01 10:59:41,0,0,,-53,18,0,-11.03,29.77,0.3.43,372,3600,0,0
2020-11-01 11:59:52,1240679,479,1157,5,4.89,4.62,5,4.89,4.89,11322,3003,,4.16,,2020-11-01 11:59:52,2020-11-01 11:59:52,0,0,,-52,19,0,-9.69,28.88,0.3.43,372,3600,0,0
2020-11-01 13:00:28,1241229,479,1157,6,5.73,5.42,6,5.73,5.73,11321,3172,,4.19,,2020-11-01 13:00:28,2020-11-01 13:00:28,0,0,,-53,20,0,-5.71,24.63,0.3.43,372,3600,0,0
2020-11-01 14:00:56,1241886,479,1157,5,5.86,3.99,5,5.72,5.86,11321,3107,,4.2,,2020-11-01 14:00:56,2020-11-01 14:00:56,0,0,,-52,21,0,-4.26,22.49,0.3.43,372,3600,0,0
2020-11-01 15:00:54,1242506,479,1157,5,5.74,3.9,5,5.6,5.74,11321,3048,,4.19,,2020-11-01 15:00:54,2020-11-01 15:00:54,0,0,,-53,22,0,-6.55,23.22,0.3.43,372,3600,0,0
2020-11-01 16:00:38,1243189,479,1157,3,3.2800000000000002,3.1,3,3.2800000000000002,3.2800000000000002,11322,3153,,4.18,,2020-11-01 16:00:38,2020-11-01 16:00:38,0,0,,-52,23,0,-6.59,23.0,0.3.43,372,3600,0,0
2020-11-01 17:00:24,1243830,479,1157,4,4.5,4.26,4,4.5,4.5,11321,3183,,4.17,,2020-11-01 17:00:24,2020-11-01 17:00:24,0,0,,-52,24,0,-9.09,25.11,0.3.43,372,3600,0,0
2020-11-01 18:00:02,1244292,479,1157,5,5.78,4.8,5,5.72,5.78,11321,3050,,4.17,,2020-11-01 18:00:02,2020-11-01 18:00:02,0,0,,-52,25,0,-10.36,26.18,0.3.43,372,3600,0,0
2020-11-01 18:59:51,1244917,479,1157,6,6.32,5.98,6,6.32,6.32,11322,3061,,4.16,,2020-11-01 18:59:51,2020-11-01 18:59:51,0,0,,-52,26,0,-11.03,27.15,0.3.43,372,3600,0,0
2020-11-01 19:59:45,1245358,479,1157,7,7.18,6.79,7,7.18,7.18,11321,3360,,4.16,,2020-11-01 19:59:45,2020-11-01 19:59:45,0,0,,-52,27,0,-11.59,27.91,0.3.43,372,3600,0,0
2020-11-01 20:59:40,1245764,479,1157,8,8.03,7.6,8,8.03,8.03,11321,3501,,4.16,,2020-11-01 20:59:40,2020-11-01 20:59:40,0,0,,-53,28,0,-12.05,28.52,0.3.43,372,3600,0,0
2020-11-01 21:59:36,1246156,479,1157,10,10.78,8.99,10,10.67,10.78,11321,3067,,4.15,,2020-11-01 21:59:36,2020-11-01 21:59:36,0,0,,-53,29,0,-12.76,29.18,0.3.43,372,3600,0,0
2020-11-01 22:59:34,1246609,479,1157,11,11.01,10.41,11,11.01,11.01,11321,3071,,4.15,,2020-11-01 22:59:34,2020-11-01 22:59:34,0,0,,-54,30,0,-12.76,29.63,0.3.43,372,3600,0,0
2020-11-01 23:59:32,1246978,479,1157,9,9.39,8.29,9,9.34,9.39,11321,3118,,4.15,,2020-11-01 23:59:32,2020-11-01 23:59:32,0,0,,-54,31,0,-12.76,29.87,0.3.43,372,3600,0,0
2020-11-02 00:59:31,1247189,479,1157,12,13.58,9.64,12,13.3,13.58,11321,3178,,4.15,,2020-11-02 00:59:31,2020-11-02 00:59:31,0,0,,-54,32,0,-12.76,30.09,0.3.43,372,3600,0,0
2020-11-02 01:59:29,1247368,479,1157,6,6.54,5.68,6,6.5,6.54,11321,3078,,4.14,,2020-11-02 01:59:29,2020-11-02 01:59:29,0,0,,-54,33,0,-12.9,30.35,0.3.43,372,3600,0,0
2020-11-02 02:59:30,1247688,479,1157,11,11.66,11.03,11,11.66,11.66,11321,3254,,4.14,,2020-11-02 02:59:30,2020-11-02 02:59:30,0,0,,-54,34,0,-12.86,30.57,0.3.43,372,3600,0,0
2020-11-02 03:59:29,1248078,479,1157,9,9.05,8.1,9,9.01,9.05,11321,3337,,4.13,,2020-11-02 03:59:29,2020-11-02 03:59:29,0,0,,-54,35,0,-12.86,30.69,0.3.43,372,3600,0,0
2020-11-02 04:59:28,1248569,479,1157,8,8.5,8.04,8,8.5,8.5,11321,3319,,4.14,,2020-11-02 04:59:28,2020-11-02 04:59:28,0,0,,-54,36,0,-12.97,30.82,0.3.43,372,3600,0,0
2020-11-02 05:59:28,1249024,479,1157,9,9.36,8.85,9,9.36,9.36,11321,3153,,4.13,,2020-11-02 05:59:28,2020-11-02 05:59:28,0,0,,-54,37,0,-13.14,31.04,0.3.43,372,3600,0,0
2020-11-02 06:59:28,1249416,479,1157,13,13.61,11.59,13,13.49,13.61,11321,3178,,4.13,,2020-11-02 06:59:28,2020-11-02 06:59:28,0,0,,-52,38,0,-13.07,31.08,0.3.43,372,3600,0,0
2020-11-02 07:59:28,1249747,479,1157,12,13.13,10.59,12,12.97,13.13,11321,3176,,4.13,,2020-11-02 07:59:28,2020-11-02 07:59:28,0,0,,-53,39,0,-13.04,31.2,0.3.43,372,3600,0,0
2020-11-02 08:59:32,1250055,479,1157,10,10.03,9.48,10,10.03,10.03,11321,2960,,4.13,,2020-11-02 08:59:32,2020-11-02 08:59:32,0,0,,-55,0,0,-13.78,30.37,0.3.43,372,3600,0,0
2020-11-02 10:00:15,1250381,479,1157,8,8.17,7.73,8,8.17,8.17,11321,2875,,4.13,,2020-11-02 10:00:15,2020-11-02 10:00:15,0,0,,-54,1,0,-12.76,30.84,0.3.43,372,3600,0,0
2020-11-02 11:00:23,1250835,479,1157,10,10.09,9.55,10,10.09,10.09,11322,2952,,4.14,,2020-11-02 11:00:23,2020-11-02 11:00:23,0,0,,-54,2,0,-11.66,30.55,0.3.43,372,3600,0,0
2020-11-02 12:00:27,1251378,479,1157,8,8.17,7.72,8,8.17,8.17,11321,3396,,4.15,,2020-11-02 12:00:27,2020-11-02 12:00:27,0,0,,-55,3,0,-11.13,30.13,0.3.43,372,3600,0,0
2020-11-02 13:00:31,1251905,479,1157,8,9.13,7.52,8,9.03,9.13,11321,3057,,4.15,,2020-11-02 13:00:31,2020-11-02 13:00:31,0,0,,-55,4,0,-11.03,29.73,0.3.43,372,3600,0,0
2020-11-02 14:00:31,1252609,479,1157,5,5.64,5.33,5,5.64,5.64,11321,3082,,4.14,,2020-11-02 14:00:31,2020-11-02 14:00:31,0,0,,-53,5,0,-11.1,29.75,0.3.43,372,3600,0,0
2020-11-02 15:00:30,1253256,479,1157,6,5.67,5.36,6,5.67,5.67,11321,3048,,4.15,,2020-11-02 15:00:30,2020-11-02 15:00:30,0,0,,-52,6,0,-11.03,29.71,0.3.43,372,3600,0,0
2020-11-02 16:00:30,1253495,479,1157,6,7.78,5.23,6,7.59,7.78,11321,3110,,4.15,,2020-11-02 16:00:30,2020-11-02 16:00:30,0,0,,-53,7,0,-11.21,29.73,0.3.43,372,3600,0,0
2020-11-02 17:00:27,1253730,479,1157,4,4.83,3.35,4,4.73,4.83,11321,3074,,4.14,,2020-11-02 17:00:27,2020-11-02 17:00:27,0,0,,-52,8,0,-11.56,29.83,0.3.43,372,3600,0,0
2020-11-02 18:00:23,1253953,479,1157,4,3.7,3.5,4,3.7,3.7,11321,3012,,4.14,,2020-11-02 18:00:23,2020-11-02 18:00:23,0,0,,-52,9,0,-11.91,30.11,0.3.43,372,900,0,0
2020-11-02 18:15:20,1254002,479,1157,5,4.6899999999999995,4.44,5,4.6899999999999995,4.6899999999999995,11322,3051,,4.14,,2020-11-02 18:15:20,2020-11-02 18:15:20,0,0,,-52,10,0,-11.84,30.19,0.3.43,372,900,0,0
2020-11-02 18:30:20,1254069,479,1157,8,9.18,6.7,8,9.0,9.18,11321,3336,,4.14,,2020-11-02 18:30:20,2020-11-02 18:30:20,0,0,,-53,11,0,-11.95,30.29,0.3.43,372,900,0,0
2020-11-02 18:45:20,1254127,479,1157,5,4.6899999999999995,4.43,5,4.6899999999999995,4.6899999999999995,11321,3014,,4.13,,2020-11-02 18:45:20,2020-11-02 18:45:20,0,0,,-52,12,0,-12.02,30.37,0.3.43,372,900,0,0
2020-11-02 19:00:21,1254192,479,1157,4,4.32,3.58,4,4.27,4.32,11321,3033,,4.14,,2020-11-02 19:00:21,2020-11-02 19:00:21,0,0,,-52,13,0,-12.12,30.37,0.3.43,372,900,0,0
2020-11-02 19:15:19,1254250,479,1157,6,6.4,5.22,6,6.33,6.4,11322,3142,,4.13,,2020-11-02 19:15:19,2020-11-02 19:15:19,0,0,,-53,14,0,-12.76,30.39,0.3.43,372,900,0,0
2020-11-02 19:30:19,1254308,479,1157,6,6.29,5.95,6,6.29,6.29,11321,3028,,4.13,,2020-11-02 19:30:19,2020-11-02 19:30:19,0,0,,-53,15,0,-12.76,30.43,0.3.43,372,900,0,0
2020-11-02 19:45:19,1254364,479,1157,6,6.41,6.06,6,6.41,6.41,11321,3033,,4.13,,2020-11-02 19:45:19,2020-11-02 19:45:19,0,0,,-53,16,0,-12.76,30.57,0.3.43,372,900,0,0
2020-11-02 20:00:18,1254432,479,1157,7,9.23,4.8,7,8.89,9.23,11321,3130,,4.13,,2020-11-02 20:00:18,2020-11-02 20:00:18,0,0,,-52,17,0,-12.76,30.67,0.3.43,372,900,0,0
2020-11-02 20:15:22,1254506,479,1157,8,7.87,7.44,8,7.87,7.87,11322,5617,,4.13,,2020-11-02 20:15:22,2020-11-02 20:15:22,0,0,,-53,18,0,-12.76,30.65,0.3.43,372,900,0,0
2020-11-02 20:30:19,1254547,479,1157,4,3.7800000000000002,3.32,4,3.76,3.7800000000000002,11321,3048,,4.13,,2020-11-02 20:30:19,2020-11-02 20:30:19,0,0,,-53,19,0,-12.76,30.77,0.3.43,372,900,0,0
2020-11-02 20:45:18,1254603,479,1157,8,8.11,7.67,8,8.11,8.11,11321,3066,,4.12,,2020-11-02 20:45:18,2020-11-02 20:45:18,0,0,,-52,20,0,-12.76,30.84,0.3.43,372,900,0,0
2020-11-02 21:00:21,1254679,479,1157,9,8.75,8.27,9,8.75,8.75,11321,4311,,4.12,,2020-11-02 21:00:21,2020-11-02 21:00:21,0,0,,-52,21,0,-12.76,30.9,0.3.43,372,900,0,0
2020-11-02 21:15:20,1254737,479,1157,6,6.11,5.78,6,6.11,6.11,11322,3170,,4.12,,2020-11-02 21:15:20,2020-11-02 21:15:20,0,0,,-53,22,0,-12.76,30.96,0.3.43,372,900,0,0
2020-11-02 21:30:19,1254785,479,1157,8,8.11,7.67,8,8.11,8.11,11321,3035,,4.12,,2020-11-02 21:30:19,2020-11-02 21:30:19,0,0,,-52,23,0,-12.76,31.0,0.3.43,372,900,0,0
2020-11-02 21:45:18,1254844,479,1157,11,12.23,10.38,11,12.12,12.23,11321,3114,,4.12,,2020-11-02 21:45:18,2020-11-02 21:45:18,0,0,,-52,24,0,-12.76,31.02,0.3.43,372,900,0,0
2020-11-02 22:00:22,1254924,479,1157,7,7.03,5.99,7,6.98,7.03,11321,3301,,4.12,,2020-11-02 22:00:22,2020-11-02 22:00:22,0,0,,-53,25,0,-12.83,31.04,0.3.43,372,900,0,0
2020-11-02 22:15:19,1254972,479,1157,11,13.78,9.07,11,13.44,13.78,11322,3094,,4.12,,2020-11-02 22:15:19,2020-11-02 22:15:19,0,0,,-53,26,0,-12.83,31.06,0.3.43,372,900,0,0
2020-11-02 22:30:21,1255040,479,1157,11,12.47,8.87,11,12.22,12.47,11321,3699,,4.12,,2020-11-02 22:30:21,2020-11-02 22:30:21,0,0,,-53,27,0,-12.83,31.14,0.3.43,372,900,0,0
2020-11-02 22:45:18,1255086,479,1157,6,6.52,6.07,6,6.51,6.52,11321,3064,,4.12,,2020-11-02 22:45:18,2020-11-02 22:45:18,0,0,,-52,28,0,-12.83,31.2,0.3.43,372,900,0,0
2020-11-02 23:00:18,1255139,479,1157,12,14.13,10.29,12,13.86,14.13,11321,3325,,4.12,,2020-11-02 23:00:18,2020-11-02 23:00:18,0,0,,-52,29,0,-12.86,31.24,0.3.43,372,900,0,0
2020-11-02 23:15:17,1255206,479,1157,9,8.94,8.46,9,8.94,8.94,11321,3068,,4.12,,2020-11-02 23:15:17,2020-11-02 23:15:17,0,0,,-53,30,0,-12.86,31.32,0.3.43,372,900,0,0
2020-11-02 23:30:19,1255262,479,1157,7,7.49,7.09,7,7.49,7.49,11321,3124,,4.11,,2020-11-02 23:30:19,2020-11-02 23:30:19,0,0,,-53,31,0,-12.9,31.38,0.3.43,372,900,0,0
2020-11-02 23:45:23,1255346,479,1157,9,11.34,7.26,9,11.04,11.34,11321,3115,,4.11,,2020-11-02 23:45:23,2020-11-02 23:45:23,0,0,,-53,32,0,-13.04,31.34,0.3.43,372,900,0,0
2020-11-02 23:45:25,1255359,479,1157,9,11.34,7.26,9,11.04,11.34,11321,3115,,4.11,,2020-11-02 23:45:25,2020-11-02 23:45:25,0,0,,-52,32,0,-13.04,31.34,0.3.43,372,900,0,0
2020-11-03 00:00:19,1255408,479,1157,10,11.97,8.42,10,11.71,11.97,11322,3236,,4.11,,2020-11-03 00:00:19,2020-11-03 00:00:19,0,0,,-52,33,0,-13.11,31.4,0.3.43,372,900,0,0
2020-11-03 00:15:17,1255453,479,1157,11,11.33,10.72,11,11.33,11.33,11321,3118,,4.11,,2020-11-03 00:15:17,2020-11-03 00:15:17,0,0,,-53,34,0,-12.9,31.44,0.3.43,372,900,0,0
2020-11-03 00:30:18,1255482,479,1157,8,8.54,8.08,8,8.54,8.54,11321,3134,,4.11,,2020-11-03 00:30:18,2020-11-03 00:30:18,0,0,,-53,35,0,-12.97,31.56,0.3.43,372,900,0,0
2020-11-03 00:45:18,1255516,479,1157,12,15.25,8.89,12,14.77,15.25,11321,3122,,4.11,,2020-11-03 00:45:18,2020-11-03 00:45:18,0,0,,-53,36,0,-13.18,31.44,0.3.43,372,900,0,0
2020-11-03 01:00:18,1255548,479,1157,11,11.5,10.88,11,11.5,11.5,11322,3179,,4.11,,2020-11-03 01:00:18,2020-11-03 01:00:18,0,0,,-52,37,0,-13.07,31.6,0.3.43,372,900,0,0
2020-11-03 01:15:18,1255583,479,1157,6,6.59,6.24,6,6.59,6.59,11321,3214,,4.11,,2020-11-03 01:15:18,2020-11-03 01:15:18,0,0,,-52,38,0,-13.04,31.6,0.3.43,372,900,0,0
2020-11-03 01:30:19,1255616,479,1157,13,14.34,12.69,13,14.27,14.34,11321,3154,,4.11,,2020-11-03 01:30:19,2020-11-03 01:30:19,0,0,,-52,39,0,-13.04,31.64,0.3.43,372,900,0,0
2020-11-03 01:45:21,1255650,479,1157,10,10.88,9.31,10,10.8,10.88,11321,3095,,4.11,,2020-11-03 01:45:21,2020-11-03 01:45:21,0,0,,-54,0,0,-14.1,31.0,0.3.43,372,900,0,0
2020-11-03 02:00:19,1255703,479,1157,9,10.39,8.06,9,10.24,10.39,11322,3076,,4.11,,2020-11-03 02:00:19,2020-11-03 02:00:19,0,0,,-53,1,0,-13.11,31.66,0.3.43,372,900,0,0
2020-11-03 02:15:20,1255761,479,1157,13,12.99,12.29,13,12.99,12.99,11321,2866,,4.11,,2020-11-03 02:15:20,2020-11-03 02:15:20,0,0,,-53,2,0,-13.21,31.66,0.3.43,372,900,0,0
2020-11-03 02:30:24,1255813,479,1157,10,10.12,9.57,10,10.12,10.12,11321,3091,,4.1,,2020-11-03 02:30:24,2020-11-03 02:30:24,0,0,,-53,3,0,-13.25,31.66,0.3.43,372,900,0,0
2020-11-03 02:30:30,1255836,479,1157,10,10.12,9.57,10,10.12,10.12,11321,3091,,4.1,,2020-11-03 02:30:30,2020-11-03 02:30:30,0,0,,-53,3,0,-13.25,31.66,0.3.43,372,900,0,0
2020-11-03 02:30:33,1255855,479,1157,10,10.12,9.57,10,10.12,10.12,11321,3091,,4.1,,2020-11-03 02:30:33,2020-11-03 02:30:33,0,0,,-53,3,0,-13.25,31.66,0.3.43,372,900,0,0
2020-11-03 02:45:22,1255936,479,1157,12,12.31,11.64,12,12.31,12.31,11322,3157,,4.1,,2020-11-03 02:45:22,2020-11-03 02:45:22,0,0,,-53,4,0,-13.25,31.66,0.3.43,372,900,0,0
2020-11-03 02:45:24,1255944,479,1157,12,12.31,11.64,12,12.31,12.31,11322,3157,,4.1,,2020-11-03 02:45:24,2020-11-03 02:45:24,0,0,,-53,4,0,-13.25,31.66,0.3.43,372,900,0,0
2020-11-03 03:00:18,1255976,479,1157,12,13.52,10.01,12,13.28,13.52,11321,3061,,4.1,,2020-11-03 03:00:18,2020-11-03 03:00:18,0,0,,-53,5,0,-13.29,31.66,0.3.43,372,900,0,0
2020-11-03 03:15:22,1256037,479,1157,15,16.43,13.82,15,16.28,16.43,11321,2979,,4.1,,2020-11-03 03:15:22,2020-11-03 03:15:22,0,0,,-52,6,0,-13.21,31.72,0.3.43,372,900,0,0
2020-11-03 03:15:24,1256053,479,1157,15,16.43,13.82,15,16.28,16.43,11321,2979,,4.1,,2020-11-03 03:15:24,2020-11-03 03:15:24,0,0,,-53,6,0,-13.21,31.72,0.3.43,372,900,0,0
2020-11-03 03:30:18,1256093,479,1157,10,9.92,9.38,10,9.92,9.92,11322,3436,,4.1,,2020-11-03 03:30:18,2020-11-03 03:30:18,0,0,,-53,7,0,-13.29,31.66,0.3.43,372,900,0,0
2020-11-03 03:45:20,1256146,479,1157,15,16.93,13.58,15,16.72,16.93,11321,3041,,4.1,,2020-11-03 03:45:20,2020-11-03 03:45:20,0,0,,-53,8,0,-13.29,31.74,0.3.43,372,900,0,0
2020-11-03 04:00:19,1256194,479,1157,13,13.17,12.45,13,13.17,13.17,11321,3076,,4.1,,2020-11-03 04:00:19,2020-11-03 04:00:19,0,0,,-52,9,0,-13.29,31.66,0.3.43,372,900,0,0
2020-11-03 04:15:20,1256284,479,1157,11,11.41,10.4,11,11.37,11.41,11322,3042,,4.1,,2020-11-03 04:15:20,2020-11-03 04:15:20,0,0,,-53,10,0,-13.29,31.76,0.3.43,372,900,0,0
2020-11-03 04:30:20,1256333,479,1157,14,16.28,12.32,14,16.01,16.28,11321,3153,,4.1,,2020-11-03 04:30:20,2020-11-03 04:30:20,0,0,,-52,11,0,-13.36,31.72,0.3.43,372,900,0,0
2020-11-03 04:45:22,1256444,479,1157,11,11.74,11.11,11,11.74,11.74,11321,4373,,4.1,,2020-11-03 04:45:22,2020-11-03 04:45:22,0,0,,-53,12,0,-13.29,31.7,0.3.43,372,900,0,0
2020-11-03 05:00:20,1256485,479,1157,11,11.5,10.87,11,11.5,11.5,11322,3277,,4.09,,2020-11-03 05:00:20,2020-11-03 05:00:20,0,0,,-53,13,0,-13.32,31.76,0.3.43,372,900,0,0
2020-11-03 05:15:18,1256537,479,1157,10,10.93,8.39,10,10.76,10.93,11321,2949,,4.1,,2020-11-03 05:15:18,2020-11-03 05:15:18,0,0,,-52,14,0,-13.32,31.72,0.3.43,372,900,0,0
2020-11-03 05:30:20,1256597,479,1157,6,5.9399999999999995,5.62,6,5.9399999999999995,5.9399999999999995,11321,3114,,4.1,,2020-11-03 05:30:20,2020-11-03 05:30:20,0,0,,-53,15,0,-13.36,31.68,0.3.43,372,900,0,0
2020-11-03 05:45:18,1256766,479,1157,5,5.47,5.18,5,5.47,5.47,11322,3125,,4.09,,2020-11-03 05:45:18,2020-11-03 05:45:18,0,0,,-53,16,0,-13.43,31.66,0.3.43,372,900,0,0
2020-11-03 06:00:17,1256823,479,1157,3,3.81,2.9,3,3.75,3.81,11321,2936,,4.09,,2020-11-03 06:00:17,2020-11-03 06:00:17,0,0,,-53,17,0,-13.71,31.66,0.3.43,372,900,0,0
2020-11-03 06:15:17,1256879,479,1157,4,5.34,2.44,4,5.11,5.34,11321,3242,,4.09,,2020-11-03 06:15:17,2020-11-03 06:15:17,0,0,,-53,18,0,-13.78,31.66,0.3.43,372,900,0,0
2020-11-03 06:30:17,1256953,479,1157,4,3.66,3.46,4,3.66,3.66,11322,3033,,4.09,,2020-11-03 06:30:17,2020-11-03 06:30:17,0,0,,-54,19,0,-13.74,31.66,0.3.43,372,900,0,0
2020-11-03 06:45:19,1257016,479,1157,5,5.07,4.79,5,5.07,5.07,11321,3153,,4.09,,2020-11-03 06:45:19,2020-11-03 06:45:19,0,0,,-53,20,0,-13.71,31.64,0.3.43,372,900,0,0
2020-11-03 07:00:16,1257114,479,1157,4,4.21,3.98,4,4.21,4.21,11321,2994,,4.09,,2020-11-03 07:00:16,2020-11-03 07:00:16,0,0,,-53,21,0,-13.78,31.6,0.3.43,372,900,0,0
2020-11-03 07:15:18,1257173,479,1157,3,3.29,2.01,3,3.2,3.29,11322,3039,,4.09,,2020-11-03 07:15:18,2020-11-03 07:15:18,0,0,,-52,22,0,-13.71,31.54,0.3.43,372,900,0,0
2020-11-03 07:30:16,1257247,479,1157,4,4.17,3.94,4,4.17,4.17,11321,3082,,4.09,,2020-11-03 07:30:16,2020-11-03 07:30:16,0,0,,-53,23,0,-13.53,31.4,0.3.43,372,900,0,0
2020-11-03 07:45:18,1257305,479,1157,2,2.34,1.69,2,2.29,2.34,11321,3017,,4.09,,2020-11-03 07:45:18,2020-11-03 07:45:18,0,0,,-52,24,0,-13.36,31.34,0.3.43,372,900,0,0
2020-11-03 08:00:20,1257376,479,1157,2,3.33,1.69,2,3.2,3.33,11322,3080,,4.09,,2020-11-03 08:00:20,2020-11-03 08:00:20,0,0,,-53,25,0,-13.25,31.24,0.3.43,372,900,0,0
2020-11-03 08:15:19,1257439,479,1157,1,1.67,1.26,1,1.6400000000000001,1.67,11321,3011,,4.09,,2020-11-03 08:15:19,2020-11-03 08:15:19,0,0,,-53,26,0,-13.04,31.06,0.3.43,372,900,0,0
2020-11-03 08:30:20,1257505,479,1157,4,4.45,3.07,4,4.35,4.45,11321,3048,,4.1,,2020-11-03 08:30:20,2020-11-03 08:30:20,0,0,,-53,27,0,-12.76,30.84,0.3.43,372,900,0,0
2020-11-03 08:45:21,1257557,479,1157,4,6.96,2.02,4,6.5600000000000005,6.96,11321,3249,,4.1,,2020-11-03 08:45:21,2020-11-03 08:45:21,0,0,,-53,28,0,-12.12,30.51,0.3.43,372,900,0,0
2020-11-03 09:00:26,1257672,479,1157,3,4.11,2.34,3,3.98,4.11,11321,3071,,4.1,,2020-11-03 09:00:26,2020-11-03 09:00:26,0,0,,-52,29,0,-11.77,30.23,0.3.43,372,900,0,0
2020-11-03 09:00:34,1257707,479,1157,3,4.11,2.34,3,3.98,4.11,11321,3071,,4.1,,2020-11-03 09:00:34,2020-11-03 09:00:34,0,0,,-53,29,0,-11.77,30.23,0.3.43,372,900,0,0
2020-11-03 09:00:39,1257733,479,1157,3,4.11,2.34,3,3.98,4.11,11321,3071,,4.1,,2020-11-03 09:00:39,2020-11-03 09:00:39,0,0,,-53,29,0,-11.77,30.23,0.3.43,372,900,0,0
2020-11-03 09:00:45,1257755,479,1157,3,4.11,2.34,3,3.98,4.11,11321,3071,,4.1,,2020-11-03 09:00:45,2020-11-03 09:00:45,0,0,,-53,29,0,-11.77,30.23,0.3.43,372,900,0,0
2020-11-03 09:00:48,1257777,479,1157,3,4.11,2.34,3,3.98,4.11,11321,3071,,4.1,,2020-11-03 09:00:48,2020-11-03 09:00:48,0,0,,-52,29,0,-11.77,30.23,0.3.43,372,900,0,0
2020-11-03 09:15:26,1257821,479,1157,3,2.63,2.49,3,2.63,2.63,11321,3037,,4.11,,2020-11-03 09:15:26,2020-11-03 09:15:26,0,0,,-53,30,0,-11.31,29.77,0.3.43,372,900,0,0
2020-11-03 09:30:23,1257892,479,1157,1,1.51,1.43,1,1.51,1.51,11321,3164,,4.11,,2020-11-03 09:30:23,2020-11-03 09:30:23,0,0,,-52,31,0,-11.03,29.47,0.3.43,372,900,0,0
2020-11-03 09:45:26,1257968,479,1157,4,4.03,3.0,4,3.96,4.03,11322,3240,,4.12,,2020-11-03 09:45:26,2020-11-03 09:45:26,0,0,,-53,32,0,-10.46,28.88,0.3.43,372,900,0,0
2020-11-03 10:00:27,1258037,479,1157,3,4.05,1.25,3,3.83,4.05,11321,3709,,4.13,,2020-11-03 10:00:27,2020-11-03 10:00:27,0,0,,-52,33,0,-10.01,28.3,0.3.43,372,900,0,0
2020-11-03 10:15:27,1258095,479,1157,1,1.42,0.9,1,1.38,1.42,11321,3712,,4.14,,2020-11-03 10:15:27,2020-11-03 10:15:27,0,0,,-52,34,0,-9.58,27.73,0.3.43,372,900,0,0
2020-11-03 10:30:28,1258171,479,1157,1,0.99,0.94,1,0.99,0.99,11321,3076,,4.16,,2020-11-03 10:30:28,2020-11-03 10:30:28,0,0,,-52,35,0,-9.12,27.17,0.3.43,372,900,0,0
2020-11-03 10:45:29,1258233,479,1157,2,1.78,1.6800000000000002,2,1.78,1.78,11321,3128,,4.17,,2020-11-03 10:45:29,2020-11-03 10:45:29,0,0,,-52,36,0,-8.77,26.81,0.3.43,372,900,0,0
